953	19127293
954	19189979
955	11479029
956	22219724
957	39391471
958	1729612
959	6478057
960	35228529
961	41457097
962	30003115
963	22744909
964	23630457
965	9172081
966	16682461
967	2852257
968	2448471
969	28928220
970	12374568
971	38806669
972	22005519
973	7954873
974	988030
975	8384208
976	2985287
977	36579676
978	21124976
979	6298035
980	22046314
981	36400570
982	25518941
983	1869562
984	24205218
985	25333276
986	26827725
987	29720219
988	16592658
989	20156967
990	31037469
991	21799262
992	38954194
993	14513310
994	3900086
995	11590001
996	3680250
997	18452713
998	9032473
999	23150409
1000	18784251
1001	3904740
1002	21555399
1003	17712425
1004	2972716
1005	10454990
1006	26399296
1007	11985881
1008	30518549
1009	7574618
1010	15647160
1011	19933578
1012	11544230
1013	27300919
1014	26577702
1015	1236847
1016	30638448
1017	38540723
1018	18346967
1019	18755009
1020	9601101
1021	25512390
1022	8536799
1023	29317529
1024	6323917
1025	35737838
1026	11212357
1027	8898366
1028	23085770
1029	39050511
1030	11886589
1031	3913611
1032	6199742
1033	10404398
1034	19286984
1035	39158799
1036	11563964
1037	23998118
1038	18552282
1039	17380187
1040	25492625
1041	1649071
1042	36866529
1043	30470968
1044	6409694
1045	18544503
1046	27602025
1047	20008069
1048	14276101
1049	1582557
1050	11023784
1051	1655799
1052	18936157
1053	5929775
1054	31542414
1055	14718564
1056	9880329
1057	26355911
1058	1854328
1059	12174267
1060	6800878
1061	22570593
1062	9732446
1063	36247011
1064	19253999
1065	34769390
1066	6271810
1067	30510155
1068	10796025
1069	25563751
1070	1086340
1071	4855962
1072	12584124
1073	1469047
1074	29963632
1075	25207940
1076	20951045
1077	31758551
1078	29426365
1079	12952069
1080	35205417
1081	21863127
1082	17298357
1083	10202136
1084	14665470
1085	11212302
1086	25247122
1087	29941985
1088	11991657
1089	37251589
1090	20143343
1091	21931666
1092	3002908
1093	26432881
1094	31861842
1095	10602252
1096	29543900
1097	28060267
1098	16682465
1099	12522140
1100	2556709
1101	28516017
1102	35247949
1103	16806895
1104	8937989
1105	24705101
1106	8354393
1107	37468829
1108	28811564
1109	21562226
1110	22628461
1111	29255156
1112	23787121
1113	11488929
1114	23267432
1115	10745004
1116	681454
1117	39235745
1118	2499494
1119	569146
1120	1674866
1121	25122120
1122	34831198
1123	8436589
1124	28114100
1125	9294192
1126	22409430
1127	10924528
1128	16597995
1129	17968585
1130	4963776
1131	11257434
1132	35316283
1133	20042613
1134	26563734
1135	8255772
1136	32610429
1137	2921242
1138	8328967
1139	28186140
1140	22924508
1141	17548361
1142	31497286
1143	26779131
1144	29972806
1145	15504906
1146	3443054
1147	7916591
1148	22252537
1149	37565427
1150	34028718
1151	6953429
1152	25128613
1153	8391257
1154	8404532
1155	17208190
1156	36175399
1157	22190939
1158	6540784
1159	9023987
1160	25883792
1161	16593903
1162	175075
1163	28002502
1164	28486558
1165	9547299
1166	27226317
1167	17166279
1168	15475577
1169	34604381
1170	1646690
1171	12477785
1172	25298405
1173	29945249
1174	9770377
1175	10727946
1176	17194223
1177	21643513
1178	31269090
1179	2544887
1180	21701561
1181	3360852
1182	29561870
1183	16551352
1184	39361713
1185	38607086
1186	20579371
1187	6330691
1188	31115337
1189	11152133
1190	16859703
1191	8041603
1192	14188709
1193	164657
1194	15221449
1195	16314935
1196	29194914
1197	34445780
1198	12080345
1199	32366574
1200	20204190
1201	22505929
1202	22383649
1203	26183444
1204	16689703
1205	33072737
1206	6207483
1207	27183566
1208	17120
1209	12171931
1210	28013022
1211	10567429
1212	25319541
1213	12810692
1214	23587254
1215	2155132
1216	32893104
1217	30071030
1218	11294914
1219	11604403
1220	1504251
1221	29844055
1222	16790498
1223	20124340
1224	11861564
1225	22385962
1226	31084566
1227	25342562
1228	22649085
1229	27189178
1230	22487096
1231	11596497
1232	33632603
1233	6283012
1234	18650496
1235	31636183
1236	38954205
1237	6274850
1238	11559753
1239	28795554
1240	30736325
1241	10769181
1242	2275752
1243	8561496
1244	2453293
1245	15259052
1246	25630552
1247	35950853
1248	6689197
1249	40183280
1250	2403540
1251	23658422
1252	35372299
1253	24039562
1254	12499361
1255	7865875
1256	291057
1257	14595116
1258	31840792
1259	18037263
1260	28009028
1261	31877804
1262	24505294
1263	16957306
1264	4962241
1265	25945702
1266	20418380
1267	9584183
1268	3932662
1269	27018644
1270	363150
1271	36040076
1272	31591416
1273	18021395
1274	36648221
1275	21655203
1276	12077142
1277	18651095
1278	7068779
1279	17043136
1280	38117204
1281	28328921
1282	37643759
1283	19726631
1284	39529926
1285	15210731
1286	38534450
1287	3028782
1288	7780726
1289	33467483
1290	35854315
1291	1665373
1292	18547817
1293	19245654
1294	11101341
1295	32163521
1296	16873887
1297	30679535
1298	27211275
1299	17984083
1300	22174183
1301	37981227
1302	18522444
1303	19879198
1304	19233742
1305	3370676
1306	22846851
1307	28028841
1308	25220035
1309	36196890
1310	6656654
1311	20212106
1312	10523668
1313	563868
1314	26018043
1315	18840645
1316	26999214
1317	11972039
1318	2846388
1319	17804668
1320	2537840
1321	26143376
1322	38247191
1323	25036378
1324	32216120
1325	25950761
1326	1317167
1327	9836437
1328	1968872
1329	18349074
1330	32206492
1331	21031134
1332	5753557
1333	15590817
